id,magnitude,place,country,time,longitude,latitude,depth
us6000tmj9,4.3,"78 km NE of Ruteng, Indonesia",Indonesia,2026-08-17 00:21:57 UTC,121.007,-8.1574,39.376
aka2026qfdpnd,2.5,"44 km W of Tyonek, Alaska",Alaska,2026-08-17 00:18:22 UTC,-151.962,61.119,114.6
usd0015eas,4.9,"213 km E of Levuka, Fiji",Fiji,2026-08-17 00:08:07 UTC,-178.7056,-17.7068,562.262
us6000tmi4,4.2,"28 km E of Ruteng, Indonesia",Indonesia,2026-08-16 23:29:07 UTC,120.7191,-8.607,10.0
us6000tmi3,4.3,"51 km E of Ruteng, Indonesia",Indonesia,2026-08-16 22:44:21 UTC,120.9333,-8.6366,10.192
us6000tmi2,4.2,"141 km S of Baubau, Indonesia",Indonesia,2026-08-16 22:22:35 UTC,122.4149,-6.7252,10.0
usd0015eaf,4.4,"183 km W of Abepura, Indonesia",Indonesia,2026-08-16 22:02:28 UTC,138.9837,-2.6124,36.565
us6000tmhn,4.5,"135 km SSE of Baubau, Indonesia",Indonesia,2026-08-16 21:53:05 UTC,122.8775,-6.6575,9.898
usd0015eae,4.4,"49 km N of Ruteng, Indonesia",Indonesia,2026-08-16 21:48:45 UTC,120.506,-8.1657,31.441
usd0015eab,4.4,"14 km S of Maebaru-chūō, Japan",Japan,2026-08-16 21:37:16 UTC,130.1863,33.4318,10.0
usd0015ea9,4.4,"Kepulauan Babar, Indonesia",Indonesia,2026-08-16 21:28:19 UTC,129.5388,-7.0957,166.68
usd0015ea6,4.5,"99 km W of San Antonio de los Cobres, Argentina",Argentina,2026-08-16 21:06:07 UTC,-67.284,-24.352,174.627
ci40674002,2.78,"6 km SE of Ontario, CA",CA,2026-08-16 20:35:29 UTC,-117.589,34.0115,5.59
pr71528708,2.65,"9 km W of Rincón, Puerto Rico",Puerto Rico,2026-08-16 20:32:09 UTC,-67.3435,18.3508333333333,23.74
nc75419622,2.53,"48 km W of Ferndale, CA",CA,2026-08-16 20:21:46 UTC,-124.817166666667,40.4941666666667,21.7
us6000tmhx,4.5,South Atlantic Ocean,South Atlantic Ocean,2026-08-16 19:51:25 UTC,-20.2172,-22.5694,10.0
usd0015e9l,4.6,"53 km N of Ruteng, Indonesia",Indonesia,2026-08-16 19:06:04 UTC,120.5257,-8.1314,10.0
pr71528693,3.2,"27 km ESE of Cruz Bay, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-16 18:18:55 UTC,-64.5618333333333,18.2135,29.89
nc75419517,2.65,"70 km W of Petrolia, CA",CA,2026-08-16 17:36:06 UTC,-125.106333333333,40.405,10.0
usd0015e9a,4.9,"76 km N of Ruteng, Indonesia",Indonesia,2026-08-16 17:26:14 UTC,120.4492,-7.9178,10.237
usd0015e96,4.9,South Atlantic Ocean,South Atlantic Ocean,2026-08-16 17:11:07 UTC,-20.2621,-22.5225,10.0
usd0015e92,4.2,"78 km WSW of Puerto Madero, Mexico",Mexico,2026-08-16 17:10:56 UTC,-93.0636,14.3786,35.0
usd0015e8n,5.2,"67 km WSW of Puerto Madero, Mexico",Mexico,2026-08-16 15:52:53 UTC,-92.969,14.4177,35.0
hv75019517,3.03,"11 km E of Hala‘ula, Hawaii",Hawaii,2026-08-16 15:25:30 UTC,-155.675,20.2526666666667,41.14
pr71528688,3.05,"16 km WNW of Puerto Real, Puerto Rico",Puerto Rico,2026-08-16 15:06:23 UTC,-67.3213333333333,18.1488333333333,6.96
pr71528673,3.14,"57 km N of Hatillo, Puerto Rico",Puerto Rico,2026-08-16 15:04:51 UTC,-66.7815,19.002,24.45
pr71528658,3.16,"16 km WNW of Puerto Real, Puerto Rico",Puerto Rico,2026-08-16 14:59:17 UTC,-67.3278333333333,18.147,7.4
aka2026qeknuv,2.5,"188 km N of Yakutat, Alaska",Alaska,2026-08-16 14:46:40 UTC,-139.091,61.205,5.0
